No.,Time,Source,Destination,Protocol,Length,Info,Class
7028,56.887816,Google,Local,TCP,4314,ACK,browsing
7029,56.887831,Local,Google,TCP,54,ACK,browsing
7031,56.88792,Local,Google,TCP,54,ACK,browsing
7032,56.887969,Google,Local,TCP,7154,ACK,browsing
7033,56.88799,Local,Google,TCP,54,ACK,browsing
7034,56.888027,Google,Local,TCP,5986,ACK,browsing
7035,56.888038,Local,Google,TCP,54,ACK,browsing
7037,56.888175,Local,Google,TCP,54,ACK,browsing
7038,56.88836,Google,Local,TCP,2950,ACK,browsing
7039,56.888375,Local,Google,TCP,54,ACK,browsing
7040,56.888594,Google,Local,TCP,2950,ACK,browsing
7041,56.888607,Local,Google,TCP,54,ACK,browsing
7043,56.888633,Local,Google,TCP,54,ACK,browsing
7044,56.888693,Google,Local,TCP,1586,ACK,browsing
7045,56.888702,Local,Google,TCP,54,ACK,browsing
7046,56.888769,Google,Local,TCP,2950,ACK,browsing
7047,56.888775,Local,Google,TCP,54,ACK,browsing
7048,56.888769,Google,Local,TCP,4398,ACK,browsing
7049,56.888786,Local,Google,TCP,54,ACK,browsing
7050,56.888954,Google,Local,TCP,2950,ACK,browsing
7051,56.888966,Local,Google,TCP,54,ACK,browsing
7053,56.888996,Local,Google,TCP,54,ACK,browsing
7054,56.889147,Google,Local,TCP,2558,ACK,browsing
7055,56.889159,Local,Google,TCP,54,ACK,browsing
7056,56.889147,Google,Local,TCP,2950,ACK,browsing
7057,56.889179,Local,Google,TCP,54,ACK,browsing
7058,56.889147,Google,Local,TCP,2950,ACK,browsing
7059,56.889191,Local,Google,TCP,54,ACK,browsing
7060,56.889247,Google,Local,TCP,1474,ACK,browsing
7061,56.889337,Google,Local,TCP,1530,ACK,browsing
7062,56.889337,Google,Local,TCP,2950,ACK,browsing
7064,56.889379,Local,Google,TCP,54,ACK,browsing
7065,56.889392,Local,Google,TCP,54,ACK,browsing
7066,56.889403,Local,Google,TCP,54,ACK,browsing
7067,56.889458,Google,Local,TCP,1558,ACK,browsing
7068,56.889663,Google,Local,TCP,4398,ACK,browsing
7069,56.889663,Google,Local,TCP,2950,ACK,browsing
7070,56.889721,Google,Local,TCP,5846,ACK,browsing
7071,56.889742,Local,Google,TCP,54,ACK,browsing
7072,56.889753,Local,Google,TCP,54,ACK,browsing
7073,56.889762,Local,Google,TCP,54,ACK,browsing
7074,56.889805,Local,Google,TCP,54,ACK,browsing
7076,56.889892,Google,Local,TCP,2166,ACK,browsing
7077,56.889921,Local,Google,TCP,54,ACK,browsing
7078,56.889934,Local,Google,TCP,54,ACK,browsing
7079,56.889986,Google,Local,TCP,2950,ACK,browsing
7080,56.889995,Local,Google,TCP,54,ACK,browsing
7081,56.889986,Google,Local,TCP,1502,ACK,browsing
7082,56.890014,Local,Google,TCP,54,ACK,browsing
7083,56.890081,Google,Local,TCP,5734,ACK,browsing
7084,56.890098,Local,Google,TCP,54,ACK,browsing
7086,56.890196,Local,Google,TCP,54,ACK,browsing
7089,56.890509,Local,Google,TCP,54,ACK,browsing
7090,56.8906,Google,Local,TCP,1474,ACK,browsing
7091,56.890673,Google,Local,TCP,4314,ACK,browsing
7092,56.890683,Local,Google,TCP,54,ACK,browsing
7094,56.890849,Google,Local,TCP,12834,ACK,browsing
7096,56.890921,Local,Google,TCP,54,ACK,browsing
7098,56.891105,Google,Local,TCP,11414,ACK,browsing
7100,56.891199,Local,Google,TCP,54,ACK,browsing
7101,56.891391,Google,Local,TCP,7154,ACK,browsing
7104,56.891658,Google,Local,TCP,11414,ACK,browsing
7107,56.891875,Google,Local,TCP,1474,ACK,browsing
7108,56.892525,Local,Google,TCP,54,ACK,browsing
7109,56.892732,Google,Local,TCP,8574,ACK,browsing
7110,56.892754,Local,Google,TCP,54,ACK,browsing
7113,56.893043,Google,Local,TCP,9994,ACK,browsing
7115,56.893161,Google,Local,TCP,7154,ACK,browsing
7117,56.893283,Local,Google,TCP,54,ACK,browsing
7118,56.893422,Google,Local,TCP,5734,ACK,browsing
7119,56.893435,Local,Google,TCP,54,ACK,browsing
7121,56.893604,Google,Local,TCP,11414,ACK,browsing
7123,56.893714,Local,Google,TCP,54,ACK,browsing
7124,56.893826,Local,Google,TCP,54,ACK,browsing
7126,57.302434,Google,Local,TCP,60,ACK,browsing
7127,57.344093,Local,Static,TCP,54,TCP Keep Alive,browsing
7128,57.344307,Static,Local,TCP,60,TCP Keep Alive,browsing
7131,57.371029,Local,Google,TCP,54,ACK,browsing
7133,57.458486,Local,Google,TCP,54,ACK,browsing
7136,57.458675,Local,Google,TCP,54,ACK,browsing
7138,57.458687,Local,Google,TCP,54,ACK,browsing
7140,57.605495,Google,Local,TCP,60,ACK,browsing
7141,57.605496,Google,Local,TCP,60,ACK,browsing
7143,57.607784,Google,Local,TCP,60,ACK,browsing
7145,57.607939,Google,Local,TCP,60,ACK,browsing
7148,57.616771,Local,Google,TCP,54,ACK,browsing
7152,57.617114,Google,Local,TCP,60,ACK,browsing
7155,57.637071,Google,Local,TCP,60,ACK,browsing
7156,57.637071,Google,Local,TCP,60,ACK,browsing
7158,57.64125,Google,Local,TCP,60,ACK,browsing
7160,57.642387,Google,Local,TCP,60,ACK,browsing
7163,57.648927,Google,Local,TCP,60,ACK,browsing
7165,57.663519,Local,Google,TCP,54,ACK,browsing
7166,57.663697,Google,Local,TCP,8742,ACK,browsing
7167,57.66373,Local,Google,TCP,54,ACK,browsing
7168,57.663698,Google,Local,TCP,1474,ACK,browsing
7169,57.663802,Local,Google,TCP,54,ACK,browsing
7171,57.664047,Local,Google,TCP,54,ACK,browsing
7172,57.664017,Google,Local,TCP,8742,ACK,browsing
7173,57.664076,Local,Google,TCP,54,ACK,browsing
7175,57.664225,Local,Google,TCP,54,ACK,browsing
7176,57.664353,Google,Local,TCP,5846,ACK,browsing
7177,57.664367,Local,Google,TCP,54,ACK,browsing
7179,57.664525,Local,Google,TCP,54,ACK,browsing
7180,57.664616,Google,Local,TCP,250,ACK,browsing
7181,57.664628,Local,Google,TCP,54,ACK,browsing
7182,57.664726,Google,Local,TCP,4314,ACK,browsing
7183,57.664738,Local,Google,TCP,54,ACK,browsing
7184,57.66488,Google,Local,TCP,5930,ACK,browsing
7185,57.664894,Local,Google,TCP,54,ACK,browsing
7187,57.664922,Local,Google,TCP,54,ACK,browsing
7188,57.665049,Google,Local,TCP,1642,ACK,browsing
7189,57.665072,Local,Google,TCP,54,ACK,browsing
7190,57.665266,Google,Local,TCP,11638,ACK,browsing
7191,57.665285,Local,Google,TCP,54,ACK,browsing
7193,57.665342,Local,Google,TCP,54,ACK,browsing
7195,57.665484,Local,Google,TCP,54,ACK,browsing
7196,57.674722,Local,Static,TCP,74,ACK,browsing
7197,57.680296,Static,Local,TCP,60,ACK,browsing
7198,57.680358,Local,Static,TCP,54,ACK,browsing
7200,57.684471,Local,Google,TCP,54,ACK,browsing
7201,57.68443,Google,Local,TCP,12834,ACK,browsing
7202,57.684489,Local,Google,TCP,54,ACK,browsing
7204,57.684557,Local,Google,TCP,54,ACK,browsing
7205,57.684552,Google,Local,TCP,8574,ACK,browsing
7206,57.684567,Local,Google,TCP,54,ACK,browsing
7207,57.684602,Google,Local,TCP,1670,ACK,browsing
7208,57.684606,Local,Google,TCP,54,ACK,browsing
7210,57.684731,Local,Google,TCP,54,ACK,browsing
7211,57.684784,Google,Local,TCP,1670,ACK,browsing
7212,57.684789,Local,Google,TCP,54,ACK,browsing
7213,57.684964,Google,Local,TCP,1502,ACK,browsing
7214,57.684988,Local,Google,TCP,54,ACK,browsing
7215,57.685198,Google,Local,TCP,1502,ACK,browsing
7216,57.685209,Local,Google,TCP,54,ACK,browsing
7218,57.685446,Local,Google,TCP,54,ACK,browsing
7219,57.68552,Google,Local,TCP,12834,ACK,browsing
7220,57.685528,Local,Google,TCP,54,ACK,browsing
7221,57.685582,Google,Local,TCP,1866,ACK,browsing
7222,57.685588,Local,Google,TCP,54,ACK,browsing
7223,57.686255,Google,Local,TCP,1502,ACK,browsing
7224,57.686274,Local,Google,TCP,54,ACK,browsing
7226,57.686415,Local,Google,TCP,54,ACK,browsing
7228,57.686682,Static,Local,TCP,60,ACK,browsing
7230,57.693452,Local,Static,TCP,54,ACK,browsing
7232,57.694184,Static,Local,TCP,60,ACK,browsing
7235,57.695728,Static,Local,TCP,60,ACK,browsing
7236,57.695728,Static,Local,TCP,60,ACK,browsing
7238,57.700822,Local,Static,TCP,54,ACK,browsing
7241,57.701458,Local,Static,TCP,54,ACK,browsing
7242,57.701443,Static,Local,TCP,60,ACK,browsing
7244,57.702312,Local,Static,TCP,54,ACK,browsing
7246,57.702392,Local,Static,TCP,54,ACK,browsing
7248,57.702422,Local,Static,TCP,54,ACK,browsing
7250,57.702546,Local,Static,TCP,54,ACK,browsing
7252,57.702693,Local,Static,TCP,54,ACK,browsing
7254,57.702854,Local,Static,TCP,54,ACK,browsing
7256,57.70306,Local,Static,TCP,54,ACK,browsing
7258,57.703227,Local,Static,TCP,54,ACK,browsing
7260,57.703629,Static,Local,TCP,60,ACK,browsing
7262,57.752739,Local,Google,TCP,54,ACK,browsing
7265,57.752945,Local,Google,TCP,54,ACK,browsing
7267,57.752998,Local,Google,TCP,54,ACK,browsing
7269,57.753031,Local,Google,TCP,54,ACK,browsing
7271,57.761218,Google,Local,TCP,60,ACK,browsing
7274,57.770425,Local,Google,TCP,54,ACK,browsing
7276,57.770634,Google,Local,TCP,60,ACK,browsing
7278,57.790418,Local,Google,TCP,54,ACK,browsing
7279,57.790382,Google,Local,TCP,2894,ACK,browsing
7280,57.790447,Local,Google,TCP,54,ACK,browsing
7281,57.790616,Google,Local,TCP,4454,ACK,browsing
7282,57.790623,Local,Google,TCP,54,ACK,browsing
7284,57.790635,Local,Google,TCP,54,ACK,browsing
7285,57.790695,Google,Local,TCP,474,ACK,browsing
7286,57.7907,Local,Google,TCP,54,ACK,browsing
7287,57.790695,Google,Local,TCP,4314,ACK,browsing
7288,57.790747,Local,Google,TCP,54,ACK,browsing
7290,57.790832,Local,Google,TCP,54,ACK,browsing
7291,57.790929,Google,Local,TCP,4762,ACK,browsing
7292,57.790935,Local,Google,TCP,54,ACK,browsing
7293,57.790929,Google,Local,TCP,8574,ACK,browsing
7294,57.790945,Local,Google,TCP,54,ACK,browsing
7296,57.790997,Local,Google,TCP,54,ACK,browsing
7298,57.954583,Google,Local,TCP,60,ACK,browsing
7300,57.959609,Local,Google,TCP,54,ACK,browsing
7301,57.959579,Google,Local,TCP,4314,ACK,browsing
7302,57.959637,Local,Google,TCP,54,ACK,browsing
7303,57.959757,Google,Local,TCP,3034,ACK,browsing
7304,57.959765,Local,Google,TCP,54,ACK,browsing
7306,57.959779,Local,Google,TCP,54,ACK,browsing
7308,57.959845,Local,Google,TCP,54,ACK,browsing
7309,57.959935,Google,Local,TCP,8574,ACK,browsing
7310,57.959943,Local,Google,TCP,54,ACK,browsing
7312,57.960035,Local,Google,TCP,54,ACK,browsing
7313,57.960096,Google,Local,TCP,5846,ACK,browsing
7314,57.960112,Local,Google,TCP,54,ACK,browsing
7316,57.960221,Local,Google,TCP,54,ACK,browsing
7317,57.960273,Google,Local,TCP,3202,ACK,browsing
7318,57.960282,Local,Google,TCP,54,ACK,browsing
7319,57.960273,Google,Local,TCP,2894,ACK,browsing
7320,57.960296,Local,Google,TCP,54,ACK,browsing
7322,57.960398,Local,Google,TCP,54,ACK,browsing
7324,57.960474,Local,Google,TCP,54,ACK,browsing
7325,57.960459,Google,Local,TCP,2894,ACK,browsing
7326,57.960492,Local,Google,TCP,54,ACK,browsing
7328,57.96057,Local,Google,TCP,54,ACK,browsing
7329,57.960624,Google,Local,TCP,1922,ACK,browsing
7330,57.96063,Local,Google,TCP,54,ACK,browsing
7332,57.960641,Local,Google,TCP,54,ACK,browsing
7334,58.00354,Google,Local,TCP,60,ACK,browsing
7336,58.086836,Local,Google,TCP,54,ACK,browsing
7338,58.087036,Local,Google,TCP,54,ACK,browsing
7339,58.087023,Google,Local,TCP,2894,ACK,browsing
7340,58.087051,Local,Google,TCP,54,ACK,browsing
7342,58.087126,Local,Google,TCP,54,ACK,browsing
7343,58.087192,Google,Local,TCP,9022,ACK,browsing
7344,58.087199,Local,Google,TCP,54,ACK,browsing
7345,58.087192,Google,Local,TCP,2950,ACK,browsing
7346,58.08721,Local,Google,TCP,54,ACK,browsing
7348,58.087341,Local,Google,TCP,54,ACK,browsing
7349,58.087449,Google,Local,TCP,8910,ACK,browsing
7350,58.087457,Local,Google,TCP,54,ACK,browsing
7352,58.087475,Local,Google,TCP,54,ACK,browsing
7354,58.087572,Local,Google,TCP,54,ACK,browsing
7355,58.087672,Google,Local,TCP,502,ACK,browsing
7356,58.087678,Local,Google,TCP,54,ACK,browsing
7358,58.087694,Local,Google,TCP,54,ACK,browsing
7359,58.087804,Google,Local,TCP,10442,ACK,browsing
7360,58.087811,Local,Google,TCP,54,ACK,browsing
7362,58.087835,Local,Google,TCP,54,ACK,browsing
7364,58.087955,Local,Google,TCP,54,ACK,browsing
7366,58.141289,Google,Local,TCP,60,ACK,browsing
7368,58.160995,Google,Local,TCP,60,ACK,browsing
7370,58.170345,Google,Local,TCP,60,ACK,browsing
7372,58.171895,Google,Local,TCP,60,ACK,browsing
7376,58.173703,Local,Google,TCP,54,ACK,browsing
7378,58.173843,Google,Local,TCP,60,ACK,browsing
7382,58.198233,Local,Google,TCP,54,ACK,browsing
7384,58.198684,Google,Local,TCP,60,ACK,browsing
7387,58.206116,Local,Google,TCP,54,ACK,browsing
7389,58.206299,Google,Local,TCP,60,ACK,browsing
7391,58.213453,Local,Google,TCP,54,ACK,browsing
7393,58.213589,Local,Google,TCP,54,ACK,browsing
7395,58.21365,Local,Google,TCP,54,ACK,browsing
7396,58.213749,Google,Local,TCP,5734,ACK,browsing
7397,58.213756,Local,Google,TCP,54,ACK,browsing
7399,58.213877,Local,Google,TCP,54,ACK,browsing
7400,58.213948,Google,Local,TCP,1922,ACK,browsing
7401,58.213954,Local,Google,TCP,54,ACK,browsing
7402,58.213948,Google,Local,TCP,7154,ACK,browsing
7403,58.213967,Local,Google,TCP,54,ACK,browsing
7405,58.214032,Local,Google,TCP,54,ACK,browsing
7407,58.21418,Local,Google,TCP,54,ACK,browsing
7409,58.214229,Local,Google,TCP,54,ACK,browsing
7411,58.21488,Local,Google,TCP,54,ACK,browsing
7413,58.214906,Local,Google,TCP,54,ACK,browsing
7414,58.215103,Google,Local,TCP,7154,ACK,browsing
7415,58.21512,Local,Google,TCP,54,ACK,browsing
7417,58.215197,Local,Google,TCP,54,ACK,browsing
7419,58.21527,Local,Google,TCP,54,ACK,browsing
7420,58.215312,Google,Local,TCP,8119,ACK,browsing
7421,58.215317,Local,Google,TCP,54,ACK,browsing
7423,58.215402,Local,Google,TCP,54,ACK,browsing
7424,58.215491,Google,Local,TCP,15674,ACK,browsing
7425,58.215523,Local,Google,TCP,54,ACK,browsing
7427,58.215572,Local,Google,TCP,54,ACK,browsing
7429,58.215623,Local,Google,TCP,54,ACK,browsing
7430,58.215697,Google,Local,TCP,4314,ACK,browsing
7431,58.215703,Local,Google,TCP,54,ACK,browsing
7434,58.215988,Local,Google,TCP,54,ACK,browsing
7435,58.216149,Google,Local,TCP,4314,ACK,browsing
7437,58.216228,Local,Google,TCP,54,ACK,browsing
7438,58.216272,Local,Google,TCP,54,ACK,browsing
7440,58.216331,Local,Google,TCP,54,ACK,browsing
7441,58.216355,Google,Local,TCP,6330,ACK,browsing
7442,58.216363,Local,Google,TCP,54,ACK,browsing
7444,58.216436,Local,Google,TCP,54,ACK,browsing
7446,58.216491,Local,Google,TCP,54,ACK,browsing
7449,58.217212,Local,Google,TCP,54,ACK,browsing
7451,58.35772,Google,Local,TCP,60,ACK,browsing
7453,58.362723,Local,Google,TCP,54,ACK,browsing
7454,58.362665,Google,Local,TCP,1474,ACK,browsing
7455,58.362781,Local,Google,TCP,54,ACK,browsing
7457,58.36288,Google,Local,TCP,5846,ACK,browsing
7458,58.362981,Google,Local,TCP,7154,ACK,browsing
7459,58.36298,Local,Google,TCP,54,ACK,browsing
7460,58.363063,Local,Google,TCP,54,ACK,browsing
7464,58.363315,Local,Google,TCP,54,ACK,browsing
7465,58.363409,Google,Local,TCP,5734,ACK,browsing
7466,58.363425,Local,Google,TCP,54,ACK,browsing
7468,58.363567,Local,Google,TCP,54,ACK,browsing
7470,58.363612,Local,Google,TCP,54,ACK,browsing
7471,58.363651,Google,Local,TCP,6154,ACK,browsing
7472,58.363678,Local,Google,TCP,54,ACK,browsing
7474,58.363799,Local,Google,TCP,54,ACK,browsing
7475,58.363867,Google,Local,TCP,5734,ACK,browsing
7477,58.363952,Local,Google,TCP,54,ACK,browsing
7478,58.363984,Local,Google,TCP,54,ACK,browsing
7479,58.364086,Google,Local,TCP,5734,ACK,browsing
7480,58.364094,Local,Google,TCP,54,ACK,browsing
7482,58.364255,Local,Google,TCP,54,ACK,browsing
7483,58.364262,Google,Local,TCP,7154,ACK,browsing
7484,58.364324,Local,Google,TCP,54,ACK,browsing
7486,58.364379,Local,Google,TCP,54,ACK,browsing
7487,58.364434,Google,Local,TCP,2894,ACK,browsing
7488,58.364443,Local,Google,TCP,54,ACK,browsing
7491,58.366644,Local,Google,TCP,54,ACK,browsing
7493,58.453587,Static,Local,TCP,60,ACK,browsing
7495,58.459844,Google,Local,TCP,60,ACK,browsing
7497,58.463403,Local,Static,TCP,54,ACK,browsing
7499,58.463426,Local,Static,TCP,54,ACK,browsing
7501,58.463487,Local,Static,TCP,54,ACK,browsing
7503,58.463671,Local,Static,TCP,54,ACK,browsing
7505,58.463882,Local,Static,TCP,54,ACK,browsing
7507,58.464053,Local,Static,TCP,54,ACK,browsing
7509,58.464619,Static,Local,TCP,60,ACK,browsing
7511,58.465921,Local,Google,TCP,54,ACK,browsing
7514,58.467489,Google,Local,TCP,60,ACK,browsing
7516,58.593685,Static,Local,TCP,60,ACK,browsing
7518,58.596871,Static,Local,TCP,60,ACK,browsing
7520,58.610284,Local,Static,TCP,54,ACK,browsing
7527,58.61157,Local,Static,TCP,54,ACK,browsing
7530,58.612238,Local,Static,TCP,54,ACK,browsing
7532,58.612356,Local,Static,TCP,54,ACK,browsing
7535,58.612603,Local,Static,TCP,54,ACK,browsing
7538,58.613394,Local,Static,TCP,54,ACK,browsing
7540,58.613519,Local,Static,TCP,54,ACK,browsing
7543,58.614284,Local,Static,TCP,54,ACK,browsing
7546,58.615971,Local,Static,TCP,54,ACK,browsing
7548,58.6237,Local,Static,TCP,54,ACK,browsing
7551,58.62374,Local,Static,TCP,54,ACK,browsing
7554,58.623749,Local,Static,TCP,54,ACK,browsing
7557,58.62376,Local,Static,TCP,54,ACK,browsing
7559,58.624073,Local,Static,TCP,54,ACK,browsing
7561,58.624166,Local,Static,TCP,54,ACK,browsing
7563,58.625288,Static,Local,TCP,60,ACK,browsing
7566,58.634664,Local,Static,TCP,54,ACK,browsing
7568,58.634939,Static,Local,TCP,60,ACK,browsing
7570,58.700359,Static,Local,TCP,60,ACK,browsing
7573,58.707228,Local,Static,TCP,54,ACK,browsing
7575,58.707254,Local,Static,TCP,54,ACK,browsing
7578,58.708202,Static,Local,TCP,60,ACK,browsing
7580,58.717179,Static,Local,TCP,60,ACK,browsing
7582,58.722566,Static,Local,TCP,60,ACK,browsing
7584,58.727151,Static,Local,TCP,60,ACK,browsing
7590,58.729534,Local,Static,TCP,54,ACK,browsing
7591,58.72954,Local,Static,TCP,54,ACK,browsing
7592,58.72966,Static,Local,TCP,60,ACK,browsing
7595,58.729897,Local,Static,TCP,54,ACK,browsing
7597,58.730189,Static,Local,TCP,60,ACK,browsing
7600,58.730751,Local,Static,TCP,54,ACK,browsing
7603,58.731015,Local,Static,TCP,54,ACK,browsing
7606,58.737804,Local,Static,TCP,54,ACK,browsing
7612,58.738556,Local,Static,TCP,54,ACK,browsing
7613,58.738652,Static,Local,TCP,60,ACK,browsing
7615,58.806502,Google,Local,TCP,60,ACK,browsing
7618,58.871958,Google,Local,TCP,60,ACK,browsing
7620,58.995755,Static,Local,TCP,60,ACK,browsing
7622,58.998585,Static,Local,TCP,60,ACK,browsing
7625,59.005672,Local,Static,TCP,54,ACK,browsing
7627,59.005775,Local,Static,TCP,54,ACK,browsing
7630,59.006449,Local,Static,TCP,54,ACK,browsing
7632,59.00664,Static,Local,TCP,60,ACK,browsing
7635,59.009525,Local,Static,TCP,54,ACK,browsing
7638,59.00961,Local,Static,TCP,54,ACK,browsing
7640,59.056532,Static,Local,TCP,60,ACK,browsing
7643,59.08685,Local,Static,TCP,54,ACK,browsing
7645,59.087096,Static,Local,TCP,60,ACK,browsing
7646,59.648001,Local,CDN,TCP,54,TCP Keep Alive,browsing
7647,59.648036,Local,CDN,TCP,54,TCP Keep Alive,browsing
7648,59.648215,CDN,Local,TCP,60,TCP Keep Alive,browsing
7649,59.648215,CDN,Local,TCP,60,TCP Keep Alive,browsing
7650,59.904028,Local,Google,TCP,54,ACK,browsing
7651,59.904295,Google,Local,TCP,60,ACK,browsing
7652,61.695957,Local,Static,TCP,54,TCP Keep Alive,browsing
7653,61.696112,Static,Local,TCP,60,TCP Keep Alive,browsing
7654,62.211943,Local,Google,TCP,54,ACK,browsing
7655,62.212181,Google,Local,TCP,60,ACK,browsing
7656,62.464025,Local,Google,TCP,54,ACK,browsing
7657,62.464346,Google,Local,TCP,60,ACK,browsing
7658,62.719987,Local,117.18.237.29,TCP,54,TCP Dup ACK,Unknown
7659,62.720025,Local,Static,TCP,54,TCP Dup ACK,browsing
7660,62.720223,117.18.237.29,Local,TCP,60,TCP Dup ACK,Unknown
7661,62.720223,Static,Local,TCP,60,TCP Dup ACK,browsing
7665,62.721466,Google,Local,TCP,60,ACK,browsing
7666,62.721523,Google,Local,TCP,60,ACK,browsing
7667,62.721523,Google,Local,TCP,60,ACK,browsing
7668,62.721523,Google,Local,TCP,60,ACK,browsing
7672,62.734816,Local,Google,TCP,54,ACK,browsing
7674,62.735046,Google,Local,TCP,60,ACK,browsing
7675,62.976033,Local,117.18.237.29,TCP,54,TCP Dup ACK,Unknown
7676,62.976068,Local,CDN,TCP,54,TCP Dup ACK,browsing
7677,62.976069,Local,CDN,TCP,54,TCP Dup ACK,browsing
7678,62.976339,117.18.237.29,Local,TCP,60,TCP Dup ACK,Unknown
7679,62.97634,CDN,Local,TCP,60,TCP Dup ACK,browsing
7680,62.97634,CDN,Local,TCP,60,TCP Dup ACK,browsing
7681,63.235112,Local,Google,TCP,54,ACK,browsing
7682,63.235431,Google,Local,TCP,60,ACK,browsing
7684,63.489452,Google,Local,TCP,60,ACK,browsing
7686,63.494829,Local,Google,TCP,54,ACK,browsing
7687,63.494783,Google,Local,TCP,1474,ACK,browsing
7688,63.494848,Local,Google,TCP,54,ACK,browsing
7689,63.494937,Google,Local,TCP,4426,ACK,browsing
7690,63.494946,Local,Google,TCP,54,ACK,browsing
7691,63.494937,Google,Local,TCP,1474,ACK,browsing
7692,63.494957,Local,Google,TCP,54,ACK,browsing
7694,63.495002,Local,Google,TCP,54,ACK,browsing
7695,63.495149,Google,Local,TCP,7154,ACK,browsing
7696,63.495157,Local,Google,TCP,54,ACK,browsing
7698,63.495226,Local,Google,TCP,54,ACK,browsing
7699,63.495283,Google,Local,TCP,7154,ACK,browsing
7700,63.495289,Local,Google,TCP,54,ACK,browsing
7701,63.495364,Google,Local,TCP,5734,ACK,browsing
7702,63.495371,Local,Google,TCP,54,ACK,browsing
7704,63.495554,Local,Google,TCP,54,ACK,browsing
7705,63.495539,Google,Local,TCP,4314,ACK,browsing
7706,63.495564,Local,Google,TCP,54,ACK,browsing
7708,63.495633,Local,Google,TCP,54,ACK,browsing
7709,63.49569,Google,Local,TCP,5734,ACK,browsing
7710,63.495696,Local,Google,TCP,54,ACK,browsing
7711,63.495742,Google,Local,TCP,3342,ACK,browsing
7712,63.495759,Local,Google,TCP,54,ACK,browsing
7714,63.495769,Local,Google,TCP,54,ACK,browsing
7715,63.495866,Google,Local,TCP,11414,ACK,browsing
7716,63.495884,Local,Google,TCP,54,ACK,browsing
7718,63.49599,Google,Local,TCP,502,ACK,browsing
7719,63.49599,Google,Local,TCP,2894,ACK,browsing
7721,63.496126,Google,Local,TCP,8574,ACK,browsing
7722,63.496174,Google,Local,TCP,474,ACK,browsing
7723,63.496174,Google,Local,TCP,2894,ACK,browsing
7725,63.496298,Google,Local,TCP,9994,ACK,browsing
7727,63.496471,Local,Google,TCP,54,ACK,browsing
7728,63.496615,Google,Local,TCP,4314,ACK,browsing
7729,63.496666,Google,Local,TCP,5734,ACK,browsing
7730,63.496725,Google,Local,TCP,5734,ACK,browsing
7732,63.496822,Google,Local,TCP,4314,ACK,browsing
7734,63.49697,Google,Local,TCP,11414,ACK,browsing
7736,63.497116,Google,Local,TCP,7154,ACK,browsing
